"Company Name","Company Status",State,"Date Created","Created By","Last Modified on"
" -The Waterford",none,FL,"2024-06-26 15:11:14",lorrel.filliater,
" -Village on the Green",none,FL,"2024-06-26 15:11:46",lorrel.filliater,
" -Wesley Court",none,TX,"2024-06-26 15:12:03",lorrel.filliater,
"Lifespark Senior Living",none,MN,"2025-02-24 14:32:45",Emily.Foreman,"2025-02-25 10:41:52 by Emily.Foreman"
" -Birchwood Senior Living",none,MN,"2025-02-25 10:53:15",Emily.Foreman,
" -Providence Place",none,MN,"2025-02-25 10:53:34",Emily.Foreman,
" -Woodbury Senior Living",none,MN,"2025-02-25 10:53:53",Emily.Foreman,
"Lilac Health Group",none,FL,"2020-12-01 11:57:36",lorrel.filliater,"2025-08-04 11:30:07 by lorrel.filliater"
" -Anchor Care and Rehabilitation Center",none,FL,"2020-08-04 15:55:14",Mandy.Lytle,"2024-02-13 10:11:33 by lorrel.filliater"
" -Balanced Healthcare",none,FL,"2020-08-04 15:56:03",Mandy.Lytle,"2023-03-14 15:18:24 by lorrel.filliater"
" -Beach Street Health",none,FL,"2020-08-04 15:56:58",Mandy.Lytle,"2023-03-14 15:21:46 by lorrel.filliater"
" -Brentwood Community ALF",none,FL,"2023-04-19 15:32:21",lorrel.filliater,
" -Brookshire ALF",none,FL,"2023-04-19 15:32:00",lorrel.filliater,
" -Brynwood Health and Rehabilitation Center",none,FL,"2020-11-04 07:55:25",lorrel.filliater,"2021-03-16 15:23:36 by Mandy.Lytle"
" -Dade City",none,FL,"2020-11-04 07:56:16",lorrel.filliater,"2023-03-14 15:21:07 by lorrel.filliater"
" -Gainesville Health and Rehab FL",none,FL,"2020-08-04 15:57:09",Mandy.Lytle,"2022-07-05 10:55:13 by lorrel.filliater"
" -Gulfside",none,FL,"2020-11-04 07:56:53",lorrel.filliater,"2023-03-14 15:22:11 by lorrel.filliater"
" -Kissimmee",none,FL,"2020-11-04 07:57:16",lorrel.filliater,"2023-03-14 15:23:23 by lorrel.filliater"
" -LaBelle",none,FL,"2020-11-04 07:57:59",lorrel.filliater,"2023-03-14 15:18:44 by lorrel.filliater"
" -Lake Mariam Health",none,FL,"2023-04-19 15:33:41",lorrel.filliater,
" -Lake Montgomery Health",none,FL,"2023-04-19 15:34:04",lorrel.filliater,
" -Lake Placid",none,FL,"2020-11-04 07:58:30",lorrel.filliater,"2023-03-14 15:23:58 by lorrel.filliater"
" -Lilac at Bayview",none,FL,"2022-05-04 07:57:50",lorrel.filliater,
" -Longwood",none,FL,"2020-11-04 07:59:05",lorrel.filliater,"2023-03-14 15:24:21 by lorrel.filliater"
" -Naples",none,FL,"2020-08-04 15:57:18",Mandy.Lytle,"2023-03-14 15:24:54 by lorrel.filliater"
" -Oak View Health",none,FL,"2023-04-19 15:33:17",lorrel.filliater,
" -Palm Vista",none,FL,"2020-08-24 14:36:53",Mandy.Lytle,"2023-03-14 15:22:57 by lorrel.filliater"
" -Regency Park of Jacksonville",none,FL,"2024-02-21 11:13:09",lorrel.filliater,
" -Regents Sunrise",none,FL,"2024-03-21 08:26:26",lorrel.filliater,
" -Riverchase",none,FL,"2020-11-04 07:59:33",lorrel.filliater,"2024-03-21 09:31:39 by lorrel.filliater"
" -Royal Palm Beach",none,FL,"2020-11-04 07:59:56",lorrel.filliater,"2021-03-16 15:24:20 by Mandy.Lytle"
" -Savannas Park Health",none,FL,"2023-04-19 15:32:58",lorrel.filliater,
" -Sea Branch Health",disable,FL,"2020-11-04 08:00:47",lorrel.filliater,"2024-05-21 08:08:40 by lorrel.filliater"
" -Siesta Key",none,FL,"2020-08-04 15:57:38",Mandy.Lytle,"2023-03-14 15:26:57 by lorrel.filliater"
" -South Orange Health",none,FL,"2023-04-19 15:32:40",lorrel.filliater,
" -St Andrews Bay Nusing and Rehab",none,FL,"2021-06-03 13:10:25",lorrel.filliater,
" -Sunrise Point",none,FL,"2020-08-04 15:57:29",Mandy.Lytle,"2023-03-14 15:26:00 by lorrel.filliater"
" -Suwannee Valley Nursing",none,FL,"2022-07-06 09:05:02",lorrel.filliater,
" -The Lilac at Silver Palms",none,FL,"2021-12-14 10:29:34",lorrel.filliater,"2023-03-14 15:30:36 by lorrel.filliater"
" -Venice",none,FL,"2020-08-04 15:57:46",Mandy.Lytle,"2024-02-20 15:06:03 by lorrel.filliater"
" -Ventura Health and Rehabilitation Center",none,FL,"2020-11-04 07:54:37",lorrel.filliater,"2021-03-16 15:25:17 by Mandy.Lytle"
" -Vero Beach",none,FL,"2020-08-24 14:36:33",Mandy.Lytle,"2023-03-14 15:28:45 by lorrel.filliater"
" -Windsor Health and Rehabilitation Center",none,FL,"2020-11-04 08:01:07",lorrel.filliater,"2021-02-12 09:37:16 by lorrel.filliater"
" -Winter Park Care and Rehabilitation Center",none,FL,"2020-08-04 15:58:02",Mandy.Lytle,"2023-03-15 08:47:14 by lorrel.filliater"
"Lima Convalescent Home",none,OH,"2024-05-03 08:49:16",Emily.Foreman,
"Linden Place Health and Rehab",disable,CO,"2021-08-02 11:39:48",Mandy.Lytle,"2024-11-11 16:23:10 by lorrel.filliater"
"Linn Manor Care Center",none,IA,"2025-11-12 14:48:01",Emily.Foreman,
"Little Sisters of the Poor-St. Augustine",none,IN,"2022-09-23 14:40:49",katie.harris,
"Lodge at Brookline",disable,OK,"2020-10-20 14:30:43",lorrel.filliater,"2025-04-01 10:14:49 by lorrel.filliater"
"Logan Health Care Center - Shelby",disable,MT,"2025-01-08 10:22:07",Emily.Foreman,"2025-08-12 10:09:57 by Emily.Foreman"
"Louisville Care Center",none,NE,,,"2022-10-04 11:03:29 by polly.smith"
"LSS The Good Shepherd",none,OH,"2020-09-08 15:55:52",Emily.Foreman,"2024-01-10 08:39:49 by traci.varon"
" -LSS Kensington Place",none,OH,"2020-09-08 15:56:27",Emily.Foreman,
" -LSS Lutheran Village of Ashland",none,OH,"2020-09-08 15:57:11",Emily.Foreman,
"Lucy Corr Village",none,VA,,,"2022-10-04 11:04:18 by polly.smith"
Luna,none,ME,"2024-01-15 10:42:57",lorrel.filliater,"2025-08-04 11:35:15 by lorrel.filliater"
" -Chesapeake Shores",none,ME,"2025-07-14 10:46:34",lorrel.filliater,"2025-07-14 10:47:11 by lorrel.filliater"
" -Copper Ridge",none,ME,"2025-07-14 10:47:56",lorrel.filliater,
"Luther Manor",none,WI,,,"2022-10-04 11:05:07 by polly.smith"
"Luther Memorial Home",none,ND,,,"2022-10-04 11:05:32 by polly.smith"
"Luther Park Community",none,IA,,,"2025-11-10 12:49:54 by Emily.Foreman"
"Lutheran Care Center NY",disable,NY,"2024-05-30 14:23:42",Emily.Foreman,"2025-08-12 11:21:42 by Emily.Foreman"
"Lutheran Community Home, Inc.",none,IN,,,"2022-10-04 11:05:56 by polly.smith"
"Lutheran Haven",disable,FL,,,"2022-07-14 11:10:07 by Emily.Foreman"
"Lutheran Home of The Good Shepherd",none,ND,,,"2022-10-04 11:06:22 by polly.smith"
"Lutheran Life Villages",none,IN,,,"2022-10-04 11:06:51 by polly.smith"
" -Pine Valley",none,IN,,,"2022-10-04 11:35:02 by polly.smith"
"Lutheran Living Senior Campus",none,IA,"2025-11-10 13:43:17",Emily.Foreman,
"Lutheran Social Ministries of Maryland",none,MD,"2025-07-16 15:08:57",Emily.Foreman,
" -Carroll Lutheran Village",none,MD,"2020-03-06 09:44:04",Mandy.Lytle,"2025-07-16 15:09:21 by Emily.Foreman"
" -Lutheran Village at Miller's Grant",none,MD,"2020-03-30 12:37:59",Mandy.Lytle,"2025-07-16 15:10:07 by Emily.Foreman"
"Lutheran Sunset Home",none,ND,,,"2022-10-04 11:07:13 by polly.smith"
"Luxor Healthcare Group",none,NJ,"2025-01-10 11:21:10",lorrel.filliater,
" -Community Skilled",none,OH,"2025-01-13 08:36:38",lorrel.filliater,
" -Continental Manor",none,OH,"2025-01-13 08:34:04",lorrel.filliater,
" -Grafton Oaks Rehab",none,OH,"2025-01-13 08:36:12",lorrel.filliater,
" -Magnolia Healthcare",none,TN,"2025-01-13 08:35:40",lorrel.filliater,
" -Mariemont Care Center",none,OH,"2025-01-13 08:34:41",lorrel.filliater,"2025-06-09 10:26:16 by traci.varon"
" -Mason Healthcare",none,OH,"2025-01-13 08:32:59",lorrel.filliater,
" -Medina Meadows",none,OH,"2021-12-13 11:32:31",Emily.Foreman,"2025-01-13 10:14:45 by lorrel.filliater"
" -River Valley",none,KY,"2025-01-13 08:35:08",lorrel.filliater,"2025-05-28 14:51:21 by traci.varon"
"Lynwood Manor",none,MI,"2023-11-01 15:58:28",lorrel.filliater,
"Mackinac Straits LTC Unit",none,MI,"2021-12-07 13:27:07",Emily.Foreman,
"Madison Heights",disable,MI,"2023-02-21 09:39:07",katie.harris,"2025-05-05 13:56:28 by lorrel.filliater"
"Mahoning Valley Nursing &amp; Rehab Center",disable,PA,,,"2025-09-03 11:07:33 by Emily.Foreman"
"Mainstay Senior Living",none,FL,"2021-09-08 13:19:43",lorrel.filliater,"2024-03-19 10:27:26 by Emily.Foreman"
" -Bridgewalk on Harden Health &amp; Rehab",none,FL,"2021-09-08 14:32:16",lorrel.filliater,"2025-01-14 09:53:36 by traci.varon"
" -Mainstay ALF",none,FL,"2021-09-15 10:54:19",lorrel.filliater,
" -Ridgeway Manor",none,SC,"2021-09-08 14:31:05",lorrel.filliater,"2025-04-10 13:49:48 by traci.varon"
" -Sedgewood Manor",none,SC,"2021-09-08 14:31:40",lorrel.filliater,"2025-04-14 10:40:25 by traci.varon"
"Mainstreet Health, LLC",disable,IN,,,"2022-08-29 15:35:41 by Emily.Foreman"
"Maison de Lafayette",none,LA,"2021-09-13 10:19:49",Mandy.Lytle,"2022-01-21 10:08:16 by katie.harris"
"Majestic Care",disable,IN,"2022-08-15 15:14:11",katie.harris,"2024-08-30 11:45:25 by lorrel.filliater"
" -Boyd Nursing and Rehabilitation",none,KY,"2022-08-16 09:12:16",katie.harris,
" -Carter Nursing and Rehabilitation",none,KY,"2022-08-16 09:12:35",katie.harris,
" -Elliott Nursing and Rehabilitation",none,KY,"2022-08-16 09:12:53",katie.harris,
" -Greenville Nursing and Rehabilitation",none,KY,"2022-08-16 09:13:11",katie.harris,
" -Highlands Nursing and Rehabilitation",none,KY,"2022-08-16 09:13:28",katie.harris,
" -Majestic Care of Avon",none,IN,"2022-08-16 09:03:42",katie.harris,
" -Majestic Care of Battle Creek",none,MI,"2022-08-16 09:04:32",katie.harris,
" -Majestic Care of Bedford",none,IN,"2023-05-05 15:18:34",lorrel.filliater,
" -Majestic Care of Bloomington",none,IN,"2023-05-05 15:17:59",lorrel.filliater,
" -Majestic Care of Carmel",none,IN,"2022-08-16 09:04:47",katie.harris,
" -Majestic Care of Cedar Village",none,OH,"2022-08-16 09:05:08",katie.harris,
" -Majestic Care of Columbus",none,OH,"2022-08-16 09:05:23",katie.harris,
" -Majestic Care of Connersville",none,IN,"2022-08-16 09:05:38",katie.harris,
" -Majestic Care of Crown Point (St Anthony)",none,IN,"2022-08-16 09:05:58",katie.harris,
" -Majestic Care of Deming Park",none,IN,"2022-08-16 09:06:18",katie.harris,
" -Majestic Care of Fairfield",none,OH,"2022-08-16 09:06:41",katie.harris,
" -Majestic Care of Flushing",none,MI,"2022-08-16 09:07:00",katie.harris,
" -Majestic Care of Fort Wayne",none,IN,"2022-08-16 09:07:12",katie.harris,
" -Majestic Care of Goshen",none,IN,"2022-08-16 09:07:27",katie.harris,
" -Majestic Care of Jefferson Pointe",none,IN,"2022-08-16 09:07:46",katie.harris,
" -Majestic Care of Lafayette",none,IN,"2022-08-16 09:08:03",katie.harris,
" -Majestic Care of Livonia",none,MI,"2022-08-16 09:08:22",katie.harris,
" -Majestic Care of McCordsville",none,IN,"2022-08-16 09:08:38",katie.harris,
" -Majestic Care of Middletown",none,OH,"2022-08-16 09:08:57",katie.harris,
" -Majestic Care of New Haven",none,IN,"2022-08-16 09:09:30",katie.harris,
" -Majestic Care of Newburgh",none,IN,"2022-08-16 09:09:49",katie.harris,
" -Majestic Care of North Vernon",none,IN,"2022-08-16 09:10:04",katie.harris,
" -Majestic Care of Sheridan",none,IN,"2022-08-16 09:10:16",katie.harris,
" -Majestic Care of South Bend",none,IN,"2022-08-16 09:10:33",katie.harris,
" -Majestic Care of Southport",none,IN,"2022-08-16 09:10:46",katie.harris,
" -Majestic Care of Terre Haute",none,IN,"2022-08-16 09:11:01",katie.harris,
" -Majestic Care of Toledo",none,OH,"2022-08-16 09:11:18",katie.harris,
" -Majestic Care of West Allen",none,IN,"2022-08-16 09:11:34",katie.harris,
" -Majestic Care of Whitehall",none,OH,"2022-08-16 09:11:54",katie.harris,
" -Nicholasville Nursing and Rehabilitation",none,KY,"2022-08-16 09:13:46",katie.harris,
" -Seneca Place",none,KY,"2022-08-16 09:13:56",katie.harris,
" -South Shore Nursing and Rehabilitation",none,KY,"2022-08-16 09:14:14",katie.harris,
" -West Liberty Nursing and Rehabilitation",none,KY,"2022-08-16 09:14:32",katie.harris,
" -Wurtland Nursing and Rehabilitation",none,KY,"2022-08-16 09:14:49",katie.harris,
"Manor Grove",none,MO,"2025-03-18 14:38:59",Emily.Foreman,
"Maple Lawn MCF",none,MI,,,"2022-10-04 11:08:03 by polly.smith"
"Maple Manor Care Center",disable,ND,,,"2024-06-25 14:01:13 by Emily.Foreman"
"Maple Manor Novi",none,MI,"2023-05-11 11:10:47",lorrel.filliater,
"Maple Manor Wayne",none,MI,"2023-05-11 11:11:06",lorrel.filliater,
"Maples Health Care",none,WV,,,"2021-03-31 10:20:34 by Mandy.Lytle"
"Maplewood Sauk Prairie Health &amp; Rehabilitation",none,WI,"2025-03-18 13:35:33",Emily.Foreman,
"Marian Manor HealthCare Center",none,ND,,,"2021-11-02 09:46:54 by Mandy.Lytle"
"Marion Regional Medical Center",none,AL,,,"2022-10-04 11:09:08 by polly.smith"
"Markesan Resident Home",none,WI,,,"2023-02-07 14:27:29 by Emily.Foreman"
"Marlette Regional Hospital",none,MI,"2023-04-10 12:35:32",katie.harris,
"Marquette County Medical Care Facility",none,MI,,,"2022-10-04 11:10:13 by polly.smith"
"Mary, Queen and Mother Center",none,MO,,,"2022-10-04 11:11:09 by polly.smith"
"Maryhill Manor",none,WI,"2023-03-30 12:56:14",katie.harris,
Maryville,none,OR,"2023-11-20 09:51:49",Emily.Foreman,
"Masonic Home of Florida",none,FL,"2025-08-26 08:53:13",Emily.Foreman,
"Maybrook Hills Rehabilitation and Healthcare",none,PA,"2025-07-09 11:14:33",Emily.Foreman,
"McKenzie County Healthcare Systems",none,ND,,,"2022-10-04 11:12:30 by polly.smith"
"Meadow Brook Medical Care Facility",none,MI,,,"2022-10-04 11:12:48 by polly.smith"
"Meadow Park Rehab &amp; Healthcare",none,NY,,,"2022-10-04 11:13:12 by polly.smith"
"Meadow Woods",none,MI,"2020-11-18 14:03:12",lorrel.filliater,"2024-06-18 08:26:55 by lorrel.filliater"
"Meadowlark Hills",none,KS,,,"2022-10-04 11:13:34 by polly.smith"
"Meadows of Scioto",disable,OH,"2022-03-14 10:58:11",katie.harris,"2023-12-27 12:00:21 by lorrel.filliater"
"Meadowview Healthcare &amp; Rehab - AR",none,AR,"2024-11-04 13:51:13",Emily.Foreman,
"Medicine Wheel Village",none,SD,"2023-08-15 15:13:22",Emily.Foreman,
"Memorial Community Health",none,NE,"2024-06-05 09:48:48",Emily.Foreman,
"Memorial Healthcare -MI",none,MI,"2020-01-13 16:12:29",lorrel.filliater,"2022-06-17 14:53:00 by Emily.Foreman"
"Memorial Healthcare System -FL",none,FL,,,"2022-06-17 14:53:18 by Emily.Foreman"
"Menno Haven Brookview",none,PA,,,"2022-10-04 11:14:50 by polly.smith"
"Menorah Manor",none,FL,"2021-12-15 13:55:57",katie.harris,
"Merrimack County Nursing Home",none,NH,"2024-10-31 11:07:34",Emily.Foreman,
"Mesun Health Services",none,GA,"2020-05-11 16:08:03",Mandy.Lytle,
"Methodist Manor Retirement Community",none,IA,"2025-11-10 12:51:59",Emily.Foreman,
"Methodist Specialty Care Center",none,MS,"2024-06-21 11:01:41",Emily.Foreman,
"Methodist Village Senior living",none,AR,,,"2022-10-04 11:15:19 by polly.smith"
"MGM Healthcare",none,MO,"2025-11-12 13:42:16",Emily.Foreman,
" -Adel Acres",none,IA,"2025-11-12 13:44:35",Emily.Foreman,
" -Arbor Court",none,IA,"2025-11-12 13:44:48",Emily.Foreman,
" -Bettendorf Health Care Center",none,IA,"2025-11-12 13:44:56",Emily.Foreman,
" -Oakland Manor Community",none,IA,"2025-11-12 13:45:05",Emily.Foreman,
" -Parkview Manor",none,IA,"2025-11-12 13:45:16",Emily.Foreman,
" -Regency Care Center",none,IA,"2025-11-12 13:45:24",Emily.Foreman,
"Miami Jewish Health Systems",none,FL,"2020-04-06 16:22:28",mstypinski,"2020-04-06 16:25:19 by Mandy.Lytle"
"Michigan Veterans Health System",none,MI,"2020-12-21 15:44:35",Mandy.Lytle,
" -DJ Jacobetti Home for Veterans",none,MI,,,"2020-12-21 15:45:12 by Mandy.Lytle"
" -Grand Rapids Home for Veterans",none,MI,,,"2020-12-21 15:45:48 by Mandy.Lytle"
" -Michigan Veterans Home at Chesterfield Twp",none,MI,"2021-03-10 11:06:29",Mandy.Lytle,
"Milestone Inc",disable,IL,"2020-03-03 09:57:11",Mandy.Lytle,"2023-03-03 08:37:54 by Emily.Foreman"
"Miners Colfax Medical Center",none,NM,,,"2022-10-04 11:15:46 by polly.smith"
"Minidoka Memorial",none,ID,,,"2022-10-04 11:16:08 by polly.smith"
"Miracle Hill Nursing &amp; Rehab",disable,FL,"2021-10-15 14:59:23",Emily.Foreman,"2023-03-22 13:31:41 by katie.harris"
"Miravida Living",none,WI,"2024-08-12 15:11:44",Emily.Foreman,
" -Bethel Home",none,WI,"2024-08-12 15:12:22",Emily.Foreman,
" -Eden Meadows",none,WI,"2024-08-12 15:12:05",Emily.Foreman,
"Mission Health",none,FL,,,"2022-10-04 11:17:13 by polly.smith"
"Mississippi Methodist Senior Services",none,MS,,,"2020-02-14 15:27:07 by Mandy.Lytle"
" -Dugan Memorial Home",none,MS,,,"2022-09-21 14:20:31 by polly.smith"
" -Martha Coker Home Inc.",none,MS,,,"2022-10-04 11:10:50 by polly.smith"
" -Traceway / Cedars Retirement Community",none,MS,,,"2021-03-18 14:58:52 by lorrel.filliater"
" -Trinity Place Retirement Community",none,MS,,,"2022-09-28 14:01:58 by polly.smith"
"Missouri Slope Lutheran Care Center",none,ND,,,"2022-10-04 11:17:36 by polly.smith"
"Mitchell's Nursing Home Inc.",none,AR,,,"2022-10-04 11:19:16 by polly.smith"
"MK Management",disable,TN,,,"2025-07-01 10:59:07 by lorrel.filliater"
"Momentum Skilled Services",none,TX,"2022-12-05 15:08:45",katie.harris,
" -Cypress Creek Rehab and Healthcare Center",none,TX,"2022-12-05 15:15:15",katie.harris,
" -Fall Creek Rehab and Healthcare Center",none,TX,"2022-12-05 15:10:44",katie.harris,
" -Kingwood Rehabilitation and Healthcare",none,TX,"2024-09-17 16:19:43",Emily.Foreman,
" -Lakewest Rehab and Skilled Care",none,TX,"2022-12-05 15:14:53",katie.harris,
" -Park Bend Rehabilitation and Healthcare Center",none,TX,"2023-03-13 16:18:31",katie.harris,"2023-03-13 16:18:44 by katie.harris"
" -Ridgewood at The Woodlands",none,TX,"2024-09-17 16:20:13",Emily.Foreman,
" -Rollingbrook Rehab and Healthcare Center",none,TX,"2022-12-05 15:14:34",katie.harris,
" -Sun Valley Rehab and Healthcare Center",none,TX,"2022-12-05 15:15:34",katie.harris,
" -West Houston Rehab and Healthcare Center",none,TX,"2022-12-05 15:09:21",katie.harris,
" -Woodway Rehabilitation and Healthcare",none,TX,"2024-09-17 16:19:10",Emily.Foreman,
"Montana Mental Health Nursing Center",none,MT,"2023-03-01 14:22:49",katie.harris,
"Morning Star Care Center",none,WY,"2025-03-20 15:43:01",Emily.Foreman,
"Morningside Ministries",none,TX,"2025-05-27 08:55:49",Emily.Foreman,
"Morris Hall St. Lawrence Inc",disable,NJ,"2020-08-12 14:02:08",Mandy.Lytle,"2023-11-30 16:30:26 by traci.varon"
"Morselife Health System",none,FL,,,"2025-10-08 08:29:13 by lorrel.filliater"
"Mother Hull Home",none,NV,,,"2022-10-04 11:19:51 by polly.smith"
"Mount Carmel Home Keens Memorial",none,NE,,,"2020-08-19 09:11:38 by Mandy.Lytle"
"Mountain View Healthcare Center",none,CA,"2023-04-17 08:13:51",katie.harris,
"Mountain View Nursing Home",none,VA,,,"2022-04-05 10:32:58 by Emily.Foreman"
"Mountain View Post Care",none,CO,"2023-11-16 10:14:28",Emily.Foreman,
"Mountrail Bethel Home",none,ND,,,"2022-10-04 11:20:38 by polly.smith"
"MS Care Center of Greenville",disable,MS,"2020-02-24 14:02:17",Mandy.Lytle,"2021-02-12 08:20:43 by Mandy.Lytle"
"National Church Residences",disable,OH,,,"2023-04-03 15:26:18 by lorrel.filliater"
"Nebraska PEO Home",disable,NE,"2020-06-19 12:21:51",Mandy.Lytle,"2024-06-24 08:59:06 by Emily.Foreman"
"Nebraska State Veterans Home",disable,NE,,,"2025-02-06 09:13:27 by Emily.Foreman"
" -Central Nebraska Veterans Home",disable,NE,,,"2023-01-17 10:15:19 by katie.harris"
" -Eastern Nebraska Veterans Home",disable,NE,,,"2024-08-08 10:16:19 by Emily.Foreman"
" -Norfolk Veterans Home",disable,NE,,,"2024-10-14 13:18:49 by Emily.Foreman"
" -Western Nebraska Veterans Home",disable,NE,,,"2024-11-26 10:54:47 by traci.varon"
"Nelson County Health System Care Center",none,ND,,,"2022-10-04 11:26:17 by polly.smith"
"Neshoba County Nursing Home",none,MS,,,"2022-10-04 11:26:36 by polly.smith"
"New Haven Care Center",none,MO,,,"2022-10-04 11:27:05 by polly.smith"
"New Mexico State Veterans' Home",disable,NM,,,"2020-11-17 14:15:11 by Mandy.Lytle"
"Newaygo Medical Care Facility",none,MI,"2022-01-19 13:33:58",katie.harris,"2022-01-20 09:37:03 by lorrel.filliater"
"North Central",none,WI,"2024-08-05 10:01:46",Emily.Foreman,
"North Central Health Care",none,,"2024-08-05 13:11:28",Emily.Foreman,
"North County",disable,OK,"2020-10-20 14:26:12",lorrel.filliater,"2023-10-06 10:11:58 by lorrel.filliater"
"North Dakota Long Term Care Association",none,ND,,,"2022-10-04 11:27:49 by polly.smith"
"North Dakota Veterans Home",none,ND,,,"2022-10-04 11:28:09 by polly.smith"
"North Shore Healthcare",none,WI,"2021-12-23 08:33:48",katie.harris,"2024-04-24 10:31:00 by lorrel.filliater"
" -Applegate Terrace Assisted Living",none,WI,"2022-01-07 12:58:08",katie.harris,
" -Ashland Health Services",none,WI,"2022-01-07 12:58:26",katie.harris,
" -Birch Hill Health Services",none,WI,"2022-01-07 12:58:45",katie.harris,
" -Cedarburg Health Services",none,WI,"2022-01-07 12:59:25",katie.harris,
" -Cornell Health Services",none,WI,"2022-01-07 12:59:43",katie.harris,
" -Court Manor Health Services",none,WI,"2022-01-07 13:00:02",katie.harris,
" -Delavan Health Services",none,WI,"2022-01-07 13:00:16",katie.harris,
" -Ellsworth Health Services",none,WI,"2022-01-07 13:00:30",katie.harris,
" -Elroy Health Services",none,WI,"2022-01-07 13:00:41",katie.harris,
" -Evergreen Health Services",none,WI,"2022-01-07 13:00:59",katie.harris,
" -Florence Health Services",none,WI,"2022-01-07 13:01:18",katie.harris,
" -Green Bay Health Services",none,WI,"2022-01-07 13:01:37",katie.harris,
" -Hamilton Health Services",none,WI,"2022-01-07 13:01:50",katie.harris,
" -Hammond Health Services",none,WI,"2022-01-07 13:02:10",katie.harris,
" -Hayward Health Services",none,WI,"2022-01-07 13:02:58",katie.harris,
" -Heritage Court Assisted Living",none,WI,"2022-01-07 13:03:22",katie.harris,
" -Heritage Health Services",none,WI,"2022-01-07 13:03:50",katie.harris,
