"Document ID","Document Title",Categories,"Number of Downloads"
500513,"QAA Committee Meeting Agenda Example Template",Administrative,3
500515,"Blank PIP Form &#8211; v1",Administrative,3
500526,"Fall Prevention Training Handout &#8211; rev 10/18/22",Nursing,3
500616,"Visitation During Communicable Disease Outbreak","Staff Development",3
500645,"RN MDS Coordinator","Human Resources",3
500704,"Marketing: First Impressions",Administrative,3
500710,"Document Id: 500710 (Deleted)",,3
500721,"Admissions- Tampa 5- Center by Center-Resource Guide 5.2023-Education","Policies and Procedures",3
500852,"Document Id: 500852 (Deleted)",,3
500906,"Quality Assessment and Assurance Committee-Attachment A Sample Agenda","Policies and Procedures",3
500908,"Quality Assessment and Assurance Committee-Attachment B Sample Meeting Minutes Template","Policies and Procedures",3
500961,"Guidance r/t Air Quality and WIld Fires","Policies and Procedures",3
500995,"NUP: Nurse Aide Training Program","Policies and Procedures",3
501003,"Document Id: 501003 (Deleted)",,3
501131,Incontinence,Nursing,3
501157,"Restorative Nursing Programs",Nursing,3
501215,"Document Id: 501215 (Deleted)",,3
501246,"Competency LPN Skills Checkoff","Staff Development",3
501248,"Competency RN Skills Checkoff","Staff Development",3
501283,"AHCA Level II Background Checks and Clearinghouse Registration","Human Resources",3
501302,Admissions-Gateway-LOGO-Process,Administrative,3
501416,"Document Id: 501416 (Deleted)",,3
501438,"Document Id: 501438 (Deleted)",,3
501450,"HCINF16b &#8211; PPE Audit Tracking Tool Workbook &#8211; 20230719","Policies and Procedures",3
501557,"Bloodborne Pathogen Policy","Policies and Procedures",3
501570,"ALF Service Plan Policy",Nursing,3
501576,"CDC Bed Bug FAQs",Nursing,3
501626,"Document Id: 501626 (Deleted)",,3
501704,"Document Id: 501704 (Deleted)",,3
501733,"Pressure Injury Prevention and Managment",Nursing,3
501769,"Head Injury Policy",Nursing,3
501803,"CMS Kitchen","Food and Nutrition Services",3
501827,"Speech and Language Pathologist","Human Resources",3
501831,"Physical Therapy Assistant","Human Resources",3
502018,"Covid policy 8/05/23","Policies and Procedures",3
502068,"Controlled Substance Administration and Accountability Policy",Nursing,3
502072,"Controlled Substance Administration and Accountability Post Test",Nursing,3
502074,"Food Safety Requirements policy &#8211; v08/03.23","Policies and Procedures",3
502128,"Fortified Meal Plan Presentation","Food and Nutrition Services",3
502130,"Fortified Meal Plan Recipes","Food and Nutrition Services",3
502132,"Becky Dorner-Enhancing Nutritional Value","Food and Nutrition Services",3
502138,"Food Preference Log","Food and Nutrition Services",3
502148,"Pressure Injuries Protocol",Nursing,3
502181,"Document Id: 502181 (Deleted)",,3
502520,"Document Id: 502520 (Deleted)",,3
502611,"Skin Integrity &#8211; Incontinence Associated Dermatitis (IAD)","Policies and Procedures",3
502653,"Care and Maintenance of Central Venous Catheter","Policies and Procedures",3
502655,"Care and Treatment of Feeding Tubes","Policies and Procedures",3
502667,"Condom Catheter Care","Policies and Procedures",3
502702,"Nephrostomy and Cystostomy Tube Care and Maintenance","Policies and Procedures",3
502714,"Pain Management","Policies and Procedures",3
502887,"Culturally Competent Care Post Test","Policies and Procedures",3
502889,"Document Id: 502889 (Deleted)",,3
502913,"Activity Director",Activities,3
503203,"Consulting Physician/Practitioner Orders","Policies and Procedures",3
503231,"Medication Administration via Enteral Tube","Policies and Procedures",3
503233,"Medication Errors","Policies and Procedures",3
503267,"Timely Administration of Insulin","Policies and Procedures",3
503283,"Activities of Daily Living (ADLs)","Policies and Procedures",3
503327,"Documentation in Medical Record","Policies and Procedures",3
503363,"Medical Emergency Response","Policies and Procedures",3
503365,"Nail Care","Policies and Procedures",3
503399,"Provision of Physician Ordered Services","Policies and Procedures",3
503409,"Restorative Nursing Programs","Policies and Procedures",3
503449,"COVID 19 Vaccination","Policies and Procedures",3
503465,"Glucometer Disinfection","Policies and Procedures",3
503485,"Infection Prevention and Control Risk Assessment Procedure","Policies and Procedures",3
503499,Laundry,"Policies and Procedures",3
503529,"Respiratory Syncytial Virus (RSV) Vaccination","Policies and Procedures",3
503535,"Return to Work Criteria for HCP with COVID-19 Infection or Exposure to COVID-19","Policies and Procedures",3
503539,"TB Infection Control Plan","Policies and Procedures",3
503541,"TB testing Interferon Gamma Release Assay","Policies and Procedures",3
503579,"Comprehensive Care Plans","Policies and Procedures",3
503589,"Maintaining Minimum Data Set (MDS) Assessments","Policies and Procedures",3
503623,"IC- VIS Td Vaccine","Policies and Procedures",3
503657,Behavior-Management-Program-Flowchart,Nursing,3
503674,"Document Id: 503674 (Deleted)",,3
503676,"Document Id: 503676 (Deleted)",,3
503691,"Document Id: 503691 (Deleted)",,3
503870,"Trauma Care Plan",Nursing,3
503944,"Telephone Employee Assistance Program Member Portal Login","Human Resources",3
503946,"Telephonic Employee Assistance Program Benefits Flyer","Human Resources",3
503950,"Bed Rails and Enabler Bars","Policies and Procedures",3
504170,"Arbitration Agreement","Policies and Procedures",3
504178,"Document Id: 504178 (Deleted)",,3
504288,"Use of Psychotropic Medication","Policies and Procedures",3
504300,"Notify of Change Policy","Policies and Procedures",3
504352,"Document Id: 504352 (Deleted)",,3
504457,"Enhanced Barrier Precautions","Policies and Procedures",3
504599,"Form RHB5a &#8211; LFP Therapy Consent Registration Billing Information Sheet 20230920","Policies and Procedures",3
504660,"Bed Maintenance and Inspections","Policies and Procedures",3
504823,"Document Id: 504823 (Deleted)",,3
504907,"Document Id: 504907 (Deleted)",,3
504919,"Document Id: 504919 (Deleted)",,3
504921,"NUC: Gastric Tube Feeding Intermittent Gravity","Policies and Procedures",3
504925,"Electronic Monitoring Acknowledgement Form",Administrative,3
504929,"Document Id: 504929 (Deleted)",,3
504939,"Document Id: 504939 (Deleted)",,3
504963,"Document Id: 504963 (Deleted)",,3
505003,"Ethics Review Committee Policy",Administrative,3
505059,"Discharge Planning Process","Policies and Procedures",3
505085,"Alert Charting Criteria","Policies and Procedures",3
505094,"Right to Work- Careplan","Social Services",3
505244,"Verifying Placement of Feeding Tube","Policies and Procedures",3
505282,"Covid 19 Vaccination Policy","Policies and Procedures",3
505340,"Noninvasive Ventilation (CPAP, BiPAP, AVAPS, Trilogy) &#8211; Revised","Policies and Procedures",3
505480,"Abuse, Neglect and Exploitation",Nursing,3
505566,"Labeling and Dating Guidelines","Food and Nutrition Services",3
505636,"Stay Home From Work Poster","Human Resources",3
505697,"Hypoglycemia Management","Policies and Procedures",3
505699,"Timely Administration of Insulin","Policies and Procedures",3
505727,"Sara Skills Checklist","Human Resources",3
505822,"Document Id: 505822 (Deleted)",,3
505934,"COVID-19 Vaccine Consent Form &#8211; rev 09/21/23 with Administration Info",Nursing,3
505939,"Document Id: 505939 (Deleted)",,3
505966,"Document Id: 505966 (Deleted)",,3
506049,"Document Id: 506049 (Deleted)",,3
506051,"Document Id: 506051 (Deleted)",,3
506095,"Internal Investigation Policy",Administrative,3
506187,"Document Id: 506187 (Deleted)",,3
506343,"Rehab: Therapy Equipment Cleaning Checklist","Policies and Procedures",3
506656,"Document Id: 506656 (Deleted)",,3
506676,"Document Id: 506676 (Deleted)",,3
506741,"Blood Sugar Policy",Nursing,3
506835,"Medication Orders policy v08/01/20","Policies and Procedures",3
506982,"Document Id: 506982 (Deleted)",,3
507009,"Document Id: 507009 (Deleted)",,3
507021,"Document Id: 507021 (Deleted)",,3
507045,"Document Id: 507045 (Deleted)",,3
507053,"Document Id: 507053 (Deleted)",,3
507166,"Rehab &#8211; Performance Appraisal","Policies and Procedures",3
507205,"Document Id: 507205 (Deleted)",,3
507213,"Handling clean linen","Policies and Procedures",3
507252,"Resident Alarms Policy 11-01-2023","Policies and Procedures",3
507308,"Administration of Rectal Medications Policy 11-01-2023","Policies and Procedures",3
507324,"Document Id: 507324 (Deleted)",,3
507326,"Intake and Output Form 11-01-2023","Policies and Procedures",3
507346,"Fire and Disaster Safety Plan Policy","Policies and Procedures",3
507348,"Fire Drills Policy","Policies and Procedures",3
507350,"Fire Drill Form and Attendees Sign In Sheet",Maintenance,3
507354,"Essential Personnel Designate Letter","Human Resources",3
507362,"Environmental Services Inspection Policy","Policies and Procedures",3
507364,"Environmental Room Attendants Checklist","Environmental Services",3
507392,"Bloodborne Pathogens Contaminated Sharps Occupational Exposure Policy 11-01-2023","Policies and Procedures",3
507404,"Ear Drop Administration Policy 11-01-2023","Policies and Procedures",3
507408,"Document Id: 507408 (Deleted)",,3
507412,"Document Id: 507412 (Deleted)",,3
507426,"Infection Control in Emergencies Policy 11-01-2023","Policies and Procedures",3
507464,"Document Id: 507464 (Deleted)",,3
507466,"Document Id: 507466 (Deleted)",,3
507474,"Medication Regimen Review Policy 11-01-2023","Policies and Procedures",3
507488,"Document Id: 507488 (Deleted)",,3
507512,"Treatment of Noninfectious Tuberculosis (TB) Policy 11-01-2023","Policies and Procedures",3
507514,"Tuberculosis Exposure Policy 11-01-2023","Policies and Procedures",3
507524,"Document Id: 507524 (Deleted)",,3
507571,"Document Id: 507571 (Deleted)",,3
507589,"Candida Auris (C auris) Training Presentation (Pre-Post) Test 11-01-2023","Staff Development",3
507611,"Document Id: 507611 (Deleted)",,3
507635,"Document Id: 507635 (Deleted)",,3
507641,"Medication Reconciliation Form 11-01-2023","Policies and Procedures",3
507661,"Resident One to One Supervision Record 11-01-2023","Policies and Procedures",3
507780,"Incentive Spirometry (TLC) 05-2019","Policies and Procedures",3
507782,"Nasotracheal Suctioning (TLC) 07-2019","Policies and Procedures",3
507899,Dialysis,Nursing,3
507941,"2024-Activity-Calendar &#8211; April",Activities,3
508181,"Document Id: 508181 (Deleted)",,3
508193,"Head Injury","Policies and Procedures",3
508235,"Document Id: 508235 (Deleted)",,3
508252,"Equipment Rental Process Management",Administrative,3
508291,"Aflac &#8211; Dental Claim Form","Human Resources",3
508293,"Life Insurance Claim Form &#8211; Reliance Standard","Human Resources",3
508366,"Document Id: 508366 (Deleted)",,3
508391,"Governing Body Policy",Administrative,3
508453,"Regional Nurse Visit Report",Nursing,3
508491,"Document Id: 508491 (Deleted)",,3
508554,"Indwelling Catheter Use and Removal Policy",Nursing,3
508563,"Kitchen Staff hand hygiene audit",Administrative,3
508565,"Pneumococcal Vaccine Policy",Nursing,3
508571,"Covid Outbreak Sign",Administrative,3
508723,"Visitation Policy Florida 05-31-2023 (TLC)","Policies and Procedures",3
508733,"Gastrostomy Tube Replacement Procedure","Policies and Procedures",3
508750,"Competency- Metered Dose Inhaler",Nursing,3
508874,"Hot Liquid Safety Policy 11-01-2023","Policies and Procedures",3
508947,"Resident Rights","Policies and Procedures",3
508950,"Resident Rights Poster","Policies and Procedures",3
508956,"Investigative Tool &#8211; Resident Burn 12-2018 (TLC)","Policies and Procedures",3
508969,"Investigative Tool &#8211; Drug Diversion 12-2018 (TLC)","Policies and Procedures",3
508998,"Baseline Care Plan","Policies and Procedures",3
509075,"Resident Self Catheterization policy",Nursing,3
509100,"Document Id: 509100 (Deleted)",,3
509126,"RT- Mechanical Ventilation Policy","Policies and Procedures",3
509164,"RT- Respiratory Therapy Disaster Competency","Policies and Procedures",3
509174,"RT- Suctioning, Artificial Airway, Open Tracheostomy Competency","Policies and Procedures",3
509190,"MCR A Cert.Recert Option 2 &#8211; 01-2024 (TLC)",MDS,3
509257,"Document Id: 509257 (Deleted)",,3
509467,"Document Id: 509467 (Deleted)",,3
509494,"Staple Removal Policy 11-28-23","Policies and Procedures",3
509506,"Document Id: 509506 (Deleted)",,3
509545,"End of Life Care","Policies and Procedures",3
509549,"Catheter Care","Policies and Procedures",3
509586,"Document Id: 509586 (Deleted)",,3
509607,"TCS Test Document #1","Environmental Services",3
509665,"Document Id: 509665 (Deleted)",,3
509676,"Document Id: 509676 (Deleted)",,3
509742,"Tracheostomy Suctioning Validation Checklist 11-01-2023","Policies and Procedures",3
509750,"Document Id: 509750 (Deleted)",,3
509775,"Document Id: 509775 (Deleted)",,3
509937,"Staff Development-Resident Rights","Staff Development",3
510067,"Supporting LGTBQ+ Residents","Social Services",3
510088,"Medication Reconciliation Form","Policies and Procedures",3
510111,"Care Guide Procedure","Policies and Procedures",3
510254,"Post Mortem Care","Policies and Procedures",3
510266,"Document Id: 510266 (Deleted)",,3
510308,"Document Id: 510308 (Deleted)",,3
510391,"Document Id: 510391 (Deleted)",,3
510407,"Resident Self Determination and Participation (Activities)","Policies and Procedures",3
510494,"Document Id: 510494 (Deleted)",,3
510542,"Emergency Staffing","Environmental Services",3
510552,"Transmission Based Precautions",Nursing,3
510621,"Electronic Signature Policy","Policies and Procedures",3
510684,"Meal Time Audit Tool","Food and Nutrition Services",3
510698,"Resident fund policy","Policies and Procedures",3
511000,"Document Id: 511000 (Deleted)",,3
511002,"Document Id: 511002 (Deleted)",,3
511078,"Visitation During A Communicable Disease Outbreak",Nursing,3
511115,"Document Id: 511115 (Deleted)",,3
511126,"Document Id: 511126 (Deleted)",,3
511311,"Companion Animal Visits Policy 01-09-2024",Activities,3
511355,"Resident Self Determination and Participation (Activities)","Policies and Procedures",3
511404,"Peritoneal Dialysis Policy 11-01-2023","Policies and Procedures",3
511408,"Seizure Precautions Policy 11-28-2023","Policies and Procedures",3
511418,"Tracheostomy Decannulation Policy 01-15-2024","Policies and Procedures",3
511436,"Administration of Eye Drops or Ointments Policy 11-01-2023","Policies and Procedures",3
511444,"Look Alike &#8211; Sound Alike Medications Policy 11-01-2023","Policies and Procedures",3
511468,"Behavioral Contracts Policy 11-28-2023","Policies and Procedures",3
511472,"Document Id: 511472 (Deleted)",,3
511478,"Care and Treatment of Bariatric Residents 11-28-2023","Policies and Procedures",3
511480,"Care and Use of Hearing Aids Policy 11-28-2023","Policies and Procedures",3
511484,"Care of Eyeglasses 11-28-2023","Policies and Procedures",3
511494,"Document Id: 511494 (Deleted)",,3
511542,"Nursing Environmental Inspection Policy 11-29-2023","Policies and Procedures",3
511548,"Nursing Services and Sufficient Staff Policy 11-29-2023","Policies and Procedures",3
511550,"Occupational Exposure to Illicit Fentanyl Policy 01-23-2024","Policies and Procedures",3
511560,"Podiatry Services Policy 03-05-2024","Policies and Procedures",3
511564,"Nurse Aide Training Program Policy 11-29-2023","Policies and Procedures",3
511576,"Bed Rail Consent for Use 11-01-2023 (TLC)","Policies and Procedures",3
511623,"BOM Policies",Administrative,3
511629,"HR Forms",Administrative,3
511662,"Medication Management Policy",Nursing,3
511665,"Nursing Evaluations",Nursing,3
511671,"Pressure Injury Policy",Nursing,3
511711,"Physical Plant Policy",Maintenance,3
511719,"Foreign Body Obstruction Management choking Policy 03-07-2024","Policies and Procedures",3
511723,"Document Id: 511723 (Deleted)",,3
511779,"Participation in Resident Groups Policy 01-09-2024",Activities,3
511782,"Promoting, Maintaining Resident Self-Determination Policy (Activities) 01-09-2024",Activities,3
511833,"Firearm and Weapon Prohibition Policy 11-01-2023",Administrative,3
511843,"Information and Communication Policy 11-01-2023",Administrative,3
511845,"Laboratory Testing Waivers Policy 11-01-2023",Administrative,3
