"Document ID","Document Title",Categories,"Number of Downloads"
451865,"Enforcement Guidance for Use of Respiratory Protection Equipment Certified under Standards of Other Countries or Jurisdictions","5. Miscellaneous, 5. Miscellaneous, Assisted Living, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Safety, Safety",38
22828,"Review of State Preadmission Screening and Resident Review Policies and Procedures","CMS, PASRR, Regulatory Agencies",38
452172,"F-803: Failure to Follow Resident’s Diet Resulting in Choking Death (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",38
23899,"K781 &#8211; Portable Space Heaters","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 7: Operating Features, Section 7: Operating Features, Survey and Certification",38
40290,"Substance Use Disorders Training Handout","Assisted Living, Staff Development, Staff Development, Substance Use Disorders, Substance Use Disorders, Tools and Templates, Tools and Templates",38
37987,"Work Order Request IT Policy","Assisted Living, Government Initiatives, Information Technology, Information Technology, Information Technology, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",38
13165,"Bed Bugs","Assisted Living, EPA, EPA, General Information, General Information, Safety, Safety",38
22649,"CMS-10055: SNF Advanced Beneficiary Notice of Non-Coverage (SNF ABN)","CMS, Forms, Medicare, Regulatory Agencies",38
28044,"F-812: Manual Ware Washing in a 3 Compartment Sink (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",38
39061,"Respiratory Protection Standard Training Guide and Handouts","4. Training Programs, 4. Training Programs, Assisted Living, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Respiratory Protection, Respiratory Protection, Safety, Safety",38
23971,"E0039 &#8211; Emergency Prep Testing Requirements","Appendix Z (E-Tags), Survey and Certification",38
27813,"F-715 Physician Delegation to Dietitian / Therapist","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",38
23467,"CDC Sample Legionella Data Collection Sheet","Assisted Living, CDC, CDC, Legionella, Legionella, Regulations, Regulatory Agencies",38
34732,"South Dakota Health Facility Licensure &#8211; Nursing Facilities (Article 44:73) and Nurse Aides (Article 44:74)","Long Term Care State Regulations, South Dakota, State Regulations",38
33991,"Use of Medications with Black Box Warning &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",38
27849,"F-802 Sufficient Dietary Support Personnel","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",38
27853,"F-806 Resident Allergies, Preferences and Substitutes","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",38
33492,"Seated Soccer Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",38
455412,"Facility Staffing Data (August 2020)","Five Star Quality Rating System, Staffing, Survey and Certification",38
455166,"COVID-19 Nursing Home Data (August 2, 2020)","COVID-19 Nursing Home Data, Survey and Certification",38
454921,"Special Focus Facility List (July 2020)","Five Star Quality Rating System, Special Focus Facility, Survey and Certification",37
456738,"Social Services Designee Job Description","Competency/ Job Descriptions, Human Resources, Job Descriptions, Social Services, Tools and Templates",37
444965,"Nursing Home Comprehensive (NC) Item Set (Draft Effective 10/1/2020)","Appendices, Appendix H, Forms - Draft, MDS",37
23846,"K345 &#8211; Fire Alarm System – Testing and Maintenance","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 3: Protection, Section 3: Protection, Survey and Certification",37
444715,"FY 2020 SNF VBP Facility-Level Data Set","Financial, SNF Value-Based Purchasing Program",37
22829,"42 CFR 483 Subpart C: Federal PASRR Regulations","CMS, PASRR, Regulatory Agencies",37
23859,"K363 &#8211; Corridor – Doors (2012 Existing)","Assisted Living, K Tags, K Tags, Life Safety Code, Life Safety Code Survey, Safety, Section 3: Protection, Section 3: Protection, Survey and Certification",37
450617,"H2T Infection Prevention Staff Presentation","CMP Reinvestment Program, Government Initiatives, H2T Toolkit",37
454979,"COVID-19 Nursing Home Data (July 19, 2020)","COVID-19 Nursing Home Data, Survey and Certification",37
23620,"Medications Linked to Falls","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, STEADI, STEADI",37
36685,"§3028 &#8211; Documentation Guide List","Chapters, SOM – Chapter 3, State Operations Manual (SOM), Survey and Certification",37
12882,"Section 1 &#8211; Introduction","Casper User's Guide, MDS",37
23639,"Fall Risk Factors Checklist","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, STEADI, STEADI",37
39770,Shingles,"Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Staff Development, Staff Development, Tools and Templates, Tools and Templates",37
39800,"Document Id: 39800 (Deleted)",,37
454537,"COVID-19 Nursing Home Data (June 28, 2020)","COVID-19 Nursing Home Data, Survey and Certification",37
42640,"Medicare Eligibility: Medicare Benefit Policy Manual &#8211; Chapter 8 (Pre-Post-Test Questions with Answer Key)","Assisted Living, Billing, Billing, Compliance and Ethics, Compliance and Ethics, Staff Development, Staff Development, Tools and Templates, Tools and Templates",37
34707,"North Carolina &#8211; Rules for the Licensing of Nursing Homes (Subchapter 13D)","Long Term Care State Regulations, North Carolina, State Regulations",37
27838,"F-773 Lab Services Physician Order / Notify of Results","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",37
455877,"COVID-19 County Positivity Rates (Data from September 3-September 16, 2020)","COVID-19 Nursing Home Data, Survey and Certification",37
27855,"F-808 Therapeutic Diet Prescribed by Physician","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",37
452305,"Facility Staffing Data (April 2020)","Five Star Quality Rating System, Staffing, Survey and Certification",37
33498,"Table Top Ball Activity Plan","Activities, Activities, Activity Plans, Activity Plans, Assisted Living, Tools and Templates, Tools and Templates",37
453604,"QSO Letter 20-32: Release of COVID-19 Nursing Home Data","2020 Fiscal Year, Survey and Certification, Survey and Certification Letters",37
13040,"Q&amp;As: Emergency and Disaster-Related Policies and Procedures That May be Implemented Only With a §1135 Waiver","Assisted Living, Basic Preparedness, Basic Preparedness, Emergency Preparedness, Emergency Preparedness, Response and Recovery, Response and Recovery, Safety, Safety",37
444703,"Workplace Violence Employee Survey","Assisted Living, Facility Staffing, Human Resources, Staff Evaluations, Tools and Templates",36
43554,"Understanding Omissions of Care in Nursing Homes","HHS, Regulatory Agencies",36
27685,"Antibiotic Stewardship Commitment Poster","Antibiotic Stewardship, Antibiotic Stewardship, Assisted Living, CDC, CDC, Regulations, Regulatory Agencies",36
35883,"Fire Alarm System Testing Log","Life Safety Code, Maintenance, Tools, Tools and Templates",36
452397,"Medicare and Medicaid Programs; Additional Policy and Regulatory Revisions in Response to the COVID-19 PHE and Delay of Certain Reporting Requirements for the SNF QRP &#8211; Public Inspection Document","Federal Register, Public Inspection Documents, Survey and Certification",36
35891,"Fire Damper Inspection Form","Life Safety Code, Maintenance, Tools, Tools and Templates",36
38708,"Health Care Personnel Baseline Individual TB Risk Assessment","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, Tuberculosis, Tuberculosis",36
450874,"MMWR Topics: Lung Cancer Screening, Legionnaires&#8217; Disease, Coronavirus Update","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, MMWRs, MMWRs, Regulations, Regulatory Agencies",36
35648,"Initial Pool Process &#8211; Limited Record Review","3. Initial Pool Process, Long Term Care Survey Process, Survey and Certification",36
450627,"H2T Infection Prevention Handbook","CMP Reinvestment Program, Government Initiatives, H2T Toolkit",36
23629,"Recommended Fall Prevention Program Form","Assisted Living, CDC, CDC, Regulations, Regulatory Agencies, STEADI, STEADI",36
23143,"Recommendations for Health Care Providers about Bed Rails","Assisted Living, FDA, FDA, Medical Devices, Medical Devices, Regulations, Regulatory Agencies",36
40052,"Bloodborne Pathogens: OSHA 10 Hour Outreach Training General Industry Presentation Handouts","4. Training Programs, 4. Training Programs, Assisted Living, Bloodborne Pathogens, Bloodborne Pathogens, OSHA, OSHA, Safety, Safety",36
13186,"Protecting Yourself when Handling Contaminated Sharps Fact Sheet","1. Fact Sheets, 1. Fact Sheets, Assisted Living, Bloodborne Pathogens, Bloodborne Pathogens, OSHA, OSHA, Safety, Safety",36
28041,"F-804: Failure to Conserve Nutritive Value (Plan of Correction Packet)","Government Initiatives, MEGA Rule, Phase 1, Plan of Correction Packets, Plan of Correction Packets, Survey Management, Tools and Templates",36
34699,"New Jersey &#8211; Long Term Care Facility Regulations (Title 8 &#8211; Chapters 39, 43E, 43I, 56, and 85)","Long Term Care State Regulations, New Jersey, State Regulations",36
37025,"Emergency Preparedness Committee Meeting Minutes","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Roles and Responsibilities, Roles and Responsibilities, Roles and Responsibilities, Safety, Safety, Tools and Templates",36
455088,"COVID-19 Nursing Home Data (July 26, 2020)","COVID-19 Nursing Home Data, Survey and Certification",36
23482,"Diabetes Foot and Skin Care","Assisted Living, NIH, NIH Articles, Regulations, Regulatory Agencies, Resident Education, Resident Education",36
450250,"Ostomy Care: Assessment and Management Basics Training Presentation","Assisted Living, Ostomy Care, Ostomy Care, Staff Development, Staff Development, Tools and Templates, Tools and Templates",36
39884,Pneumonia,"Assisted Living, Disease Processes - Quick Look, Disease Processes – Quick Look, Staff Development, Staff Development, Tools and Templates, Tools and Templates",36
455373,"Nursing Home Strategies for COVID-19 Only Isolation of COVID-19 Residents","CMCS Informational Bulletins, CMS, Medicaid, Regulatory Agencies",36
38870,"Respirators Versus Surgical Mask Fact Sheet","1. Fact Sheets, 1. Fact Sheets, Assisted Living, OSHA, OSHA, Personal Protective Equipment, Personal Protective Equipment, Safety, Safety",36
455894,"Testing and Treatment of 2020-2021 Seasonal Influenza During the COVID-19 Pandemic Presentation","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Influenza, Influenza, Regulations, Regulatory Agencies, Training, Training",36
451799,"F-584: Failure to Ensure Comfortable and Safe Temperatures Maintained Throughout Facility (Immediate Jeopardy Removal Plan)","Immediate Jeopardy Removal Plans, Survey Management, Tools and Templates",36
454383,"FY2021 ICD-10-CM Tabular List of Diseases and Injuries","Code Sets, ICD Codes, ICD-10",36
22276,"E0004 &#8211; Develop and Maintain EP Program","Appendix Z (E-Tags), Survey and Certification",35
39684,"Module 08: Medical Treatments of Dementia","Assisted Living, Dementia, Dementia, Staff Development, Staff Development, Tools and Templates, Tools and Templates",35
36114,"Local Contact Agency Information Form","Forms and Checklists, Social Services, Tools and Templates",35
35108,"Patient-Driven Payment Model Pre/Post-Test (Questions with Answer Key)","Administrative, Financial Solutions, PDPM, Tools and Templates",35
27693,"Antibiotic Stewardship Commitment Letter &#8211; Information for Residents and Families","Antibiotic Stewardship, Antibiotic Stewardship, Assisted Living, CDC, CDC, Regulations, Regulatory Agencies",35
22834,"CMS Form 10123 &#8211; Notice of Medicare Non-Coverage","CMS, QIO, Regulatory Agencies",35
33843,"Physical Restraint Use &#8220;I&#8221; Care Plan","“I” Care Plans, Assisted Living, Care Plans, Care Plans, Government Initiatives, MDS, MEGA Rule, Phase 1, Tools and Templates, Tools and Templates",35
