"Document Last Modified","Document ID","Document Title",Categories,"File URL"
"February 5, 2020 @ 9:46 am by polly.smith",25164,"§6236 - CLIA-FMS Procedures","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6236-CLIA-FMS-Procedures.pdf
"February 5, 2020 @ 9:45 am by polly.smith",25163,"§6234 - FMS of Laboratories - Definitions and Purpose","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6234-FMS-of-Labs-Defs-and-Purpose.pdf
"February 5, 2020 @ 9:43 am by Kathy.Burrows",450361,"Introduction of a New Version of Employment Eligibility Verification Form","Survey and Certification, Federal Register, 2020 Federal Register",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/FR-20-New-Employment-Eligibility-Verification-Form.pdf
"February 5, 2020 @ 9:43 am by polly.smith",25162,"§6232 - CLIA Federal Monitoring Survey (FMS) Selection","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6232-CLIA-Fed-Monitor-Survey-Selection.pdf
"February 5, 2020 @ 9:41 am by polly.smith",25161,"§6230 - CLIA State Agency Performance Review (SAPR)","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6230-CLIA-State-Agency-Perform-Review.pdf
"February 5, 2020 @ 9:24 am by polly.smith",25160,"§6228 - Onsite Activities - Simultaneous Validation Surveys","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6228-Onsite-Activities-Simultan-Valid-Surv.pdf
"February 5, 2020 @ 9:22 am by polly.smith",25159,"§6227 - Scheduling Simultaneous Validation Surveys and Coordinating Pre-Survey Arrangements","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6227-Scheduling-Simult-Valid-Surveys.pdf
"February 5, 2020 @ 9:20 am by polly.smith",25158,"§6226 - Simultaneous Validation Surveys - General","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6226-Simultaneous-Validation-Surveys.pdf
"February 5, 2020 @ 9:18 am by polly.smith",25157,"§6218 - Notification Responsibilities of Approved State Licensure Program","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6218-Notification-Responsibilities-of-Approved-State-Licensure-Program.pdf
"February 5, 2020 @ 9:16 am by polly.smith",43939,"§6216 - Onsite Visit to Exempt-State Laboratory Program","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6216-Onsite-Visit-to-Exempt-State-Laboratory-Program.pdf
"February 5, 2020 @ 9:14 am by polly.smith",25154,"§6212 - Processing Validation Survey Records","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6212-Processing-Valid-Survey-Records.pdf
"February 5, 2020 @ 9:12 am by polly.smith",25153,"§6210 - Results of the CLIA-Exempt Validation Survey - RO and SA Responsibilities","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6210-Results-CLIA-Ex-Valid-Surv.pdf
"February 5, 2020 @ 9:07 am by polly.smith",25152,"§6208 - Conducting Validation Surveys of CLIA-Exempt Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6208-Conduct-Valid-Surv-CLIA-Ex-Labs.pdf
"February 5, 2020 @ 9:06 am by polly.smith",25151,"§6206 - Preparing for Sample Validation Survey of CLIA-Exempt Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6206-Prep-for-Samp-Valid-Surv-CLIA-Ex-Labs.pdf
"February 5, 2020 @ 9:05 am by polly.smith",25150,"§6204 - Number and Criteria for Selection of CLIA-Exempt Laboratories for Validation Surveys","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6204-Number-and-Criteria-for-Selection.pdf
"February 5, 2020 @ 9:03 am by polly.smith",25147,"§6174 - Basis for Validation Surveys of Accredited Laboratories in Response to Substantial Allegations of Noncompliance","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/10/6174-Basis-for-Valid-Surveys-of-Accred-Labs.pdf
"February 5, 2020 @ 9:00 am by polly.smith",43937,"§6172 - Notification Requirements of Approved Accreditation Organizations","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6172-Notification-Requirements-of-Approved-Accreditation-Organizations.pdf
"February 5, 2020 @ 8:59 am by polly.smith",43935,"§6170 - Completing Validation Survey Information in the CLIA Data System","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6170-Completing-Validation-Survey-Info-in-the-CLIA-Data-System.pdf
"February 5, 2020 @ 8:57 am by Kathy.Burrows",23641,"Check for Safety - Home Fall Prevention Checklist (English)","Assisted Living, Regulations, CDC, STEADI, Regulatory Agencies, CDC, STEADI",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/12/Check-for-Safety-Checklist.pdf
"February 5, 2020 @ 8:57 am by Kathy.Burrows",23642,"Check for Safety - Home Fall Prevention Checklist (Spanish)","Assisted Living, Regulations, CDC, STEADI, Regulatory Agencies, CDC, STEADI",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/12/Check-for-Safety-Checklist-Spanish.pdf
"February 5, 2020 @ 8:57 am by polly.smith",25144,"§6166 - Results of Validation Surveys of Accredited Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6166-Results-of-Validiation-Surveys.pdf
"February 5, 2020 @ 8:57 am by Lee-Ann.Arner",23454,"Alzheimer's - Home Safety Checklist","Assisted Living, Regulations, NIH Articles, Family Education, Regulatory Agencies, NIH, Family Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/NIH-Alz-Safety-Checklist.pdf
"February 5, 2020 @ 8:55 am by polly.smith",25143,"§6164 - Conducting Validation Surveys of Accredited Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6164-Conducting-Validation-Surveys-of-Accredited-Laboratories.pdf
"February 5, 2020 @ 8:54 am by polly.smith",25142,"§6162 - Accredited Laboratory's Refusal to Permit a Validation Survey","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6162-Accredited-Labs-Refusal-to-permit-Validation-Survey.pdf
"February 5, 2020 @ 8:53 am by polly.smith",25141,"§6158 - Preparing for Validation Surveys of Accredited Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6158-Preparing-for-Validation-Surveys.pdf
"February 5, 2020 @ 8:46 am by polly.smith",25140,"§6156 - Selection of Sample for Validation Surveys of Accredited Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6156-Selection-Sample-for-Validation-Survey.pdf
"February 5, 2020 @ 8:44 am by polly.smith",25139,"§6154 - Objective of Validation Surveys of Accredited Laboratories","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6154-Objective-of-Validation-Surveys.pdf
"February 5, 2020 @ 8:42 am by polly.smith",25138,"§6152 - Accreditation Validation Surveys - Citations and General Description","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6152-Accredited-Validation-Surveys.pdf
"February 5, 2020 @ 8:41 am by polly.smith",25137,"§6151 - Accredited Laboratories - Deemed Status","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6151-Accredited-Labs-Deemed-Status.pdf
"February 5, 2020 @ 8:40 am by polly.smith",25136,"§6150 - Background - CMS Approval of Accreditation Organizations (AO)","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6150-Background-CMS-Approval-Accred-Organ.pdf
"February 5, 2020 @ 8:37 am by polly.smith",43933,"§6140 - Additional Information","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6140-Additional-Information.pdf
"February 5, 2020 @ 8:31 am by Kathy.Burrows",41248,"Safety and Health Program Implementation Checklist","Regulatory Agencies, DOL / Human Resources, Human Resources, HR Tools",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/07/DOL-HR-SHP_Implementation_Checklist.pdf
"February 4, 2020 @ 4:09 pm by Lee-Ann.Arner",23702,"Daily Low-Dose Aspirin Found to Have No Effect on Healthy Life Span in Older People","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/01/Daily-Low-Dose-Aspirin-Found-to-Have-no-Effect.pdf
"February 4, 2020 @ 4:09 pm by Lee-Ann.Arner",23422,"News in Health: Early Treatment for Rheumatoid Arthritis","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/NIHNiHApr2017.pdf
"February 4, 2020 @ 4:08 pm by Lee-Ann.Arner",450332,"News in Health: GI Troubles, Disrupted Speech, Blood Proteins as We Age","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/NIH-GI-issues.pdf
"February 4, 2020 @ 4:08 pm by Lee-Ann.Arner",449076,"News in Health: Rashes, Anesthesia, Treating Seasonal Affective Disorder","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/01/NIG-Dealing-with-Rashes.pdf
"February 4, 2020 @ 4:07 pm by Lee-Ann.Arner",23398,"News in Health: Plants - Partners in Health? (Vegetables, Fruits, Herbs, and You)","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/Health-Capsule-Gardening-Mosquito-Testosterone.pdf
"February 4, 2020 @ 4:07 pm by Lee-Ann.Arner",23703,"News in Health: Managing Pain - Moving Beyond Opioids","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/01/NIHNiHOct2018.pdf
"February 4, 2020 @ 4:07 pm by Lee-Ann.Arner",43463,"News in Health: Maintaining Cognitive Health, Family Health Matters, Taking Aspirin Without Benefit","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/10/NIH-A-Well-Aged-Mind.pdf
"February 4, 2020 @ 4:06 pm by Lee-Ann.Arner",23403,"Flu Shot - High Dose May Help Nursing Home Residents Avoid Hospital","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/High-Dose-Flu-Shot-May-Help-NH-Residents-Avoid-Hospital.pdf
"February 4, 2020 @ 4:05 pm by Lee-Ann.Arner",44146,"News in Health Special Issue: Healthy Eating","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/11/NIH-Healthy-Eating.pdf
"February 4, 2020 @ 4:05 pm by Lee-Ann.Arner",444518,"News in Health: Benefits of Fasting, Safety Tips for Hospital Stays","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/12/NIH-To-Fast-or-Not-to-Fast.pdf
"February 4, 2020 @ 4:04 pm by Mandy.Lytle",23379,"Alzheimer's - Fact Sheet","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/Alz-Disease-Fact-Sheet.pdf
"February 4, 2020 @ 4:04 pm by Mandy.Lytle",23414,"Alzheimer's - Medication Fact Sheet","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/NIH-Cl-Alz-Dis-Medications.pdf
"February 4, 2020 @ 4:04 pm by Mandy.Lytle",23437,"Alzheimer's - Why Pleasant Mealtimes Could Be Key","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2018/07/Why-Pleasant-Mealtimes-Could-Be-Key-to-Alzheimer.pdf
"February 4, 2020 @ 4:03 pm by Lee-Ann.Arner",36026,"Alzheimer's - Disaster Preparedness","Assisted Living, Regulations, NIH Articles, Clinical Staff Education, Regulatory Agencies, NIH, Clinical Staff Education",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2019/03/Disaster-Preparedness-for-Alzheimers-Caregivers.pdf
"February 4, 2020 @ 2:33 pm by polly.smith",25134,"§6138 - Retention of CLIA Certification Records","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6138-Retention-of-CLIA-Certification-Records.pdf
"February 4, 2020 @ 2:32 pm by polly.smith",43931,"§6137 - Data Management","Survey and Certification, State Operations Manual (SOM), Chapters, SOM – Chapter 6",https://tcssecure.staging.wpengine.com/wp-content/uploads/documents/2020/02/6137-Data-Management.pdf
